idspecies,CN_name,CN_language,CN_sourceid
"23253","Japanischer Goldkolben","German",
"23253","Lancet-Vejbred","Danish",
"23253","Leopardplant","English",
"23253","Liuskaratamo","Finnish",
"23253","Piharatamo","Danish",
"23253","Piharatamo","Finnish",
"23253","Smalkjempe","Norwegian",
"23253","Strandkämpar","Swedish",
"23253","Svartkämpar","Swedish",
"23259","Przewalski's Leopardplant","English",
"23259","Przewalski-Goldkolben","German",
"23265","Madia","French",
"23265","Madie","French",
"23265","madie setá","Czech",
"23265","Öl-Madie","German",
"23267","Centaurée de Salamanque","French",
"23267","hispanka prutnatá","Czech",
"23267","Mantisalca midbarit","Hebrew (western characters)",
"23267","מנטיסלקה מדברית","Hebrew (Hebrew characters)",
"23273"," maura kumelīte","Latvian",
"23273","Ager-Rævehale","Danish",
"23273","Åkerreverumpe","Norwegian",
"23273","Ängskavle","Swedish",
"23273","Bevainikė ramunė","Lithuanian",
"23273","Camomilla falsa","Italian",
"23273","Eng-Rævehale","Danish",
"23273","Engreverumpe","Norwegian",
"23273","Gold Hejre","Danish",
"23273","Haliðagras","Icelandic",
"23273","heřmánek ter","Czech",
"23273","Hietakattara","Finnish",
"23273","Isorölli","Finnish",
"23273","Kärrkavle","Swedish",
"23273","Knereverumpe","Norwegian",
"23273","Knæbøjet Rævehale","Danish",
"23273","Krypven","Swedish",
"23273","Kvarnven","Swedish",
"23273","lõhnav kummel","Estonian",
"23273","manzanilla","Spanish",
"23273","Matricaire odorante","French",
"23273","Matricaire sans ligules","French",
"23273","maura kumelīte","Latvian",
"23273","Nurmipuntarpää","Finnish",
"23273","Pineappleweed","English",
"23273","Polvipuntarpää","Finnish",
"23273","porter","Portuguese",
"23273","Renkavle","Swedish",
"23273","Rikkapuntarpää","Finnish",
"23273","Rikkarölli","Finnish",
"23273","Rumianek bezpromieniowy","Polish",
"23273","Sandfaks","Norwegian",
"23273","Sandlosta","Swedish",
"23273","Schijfkamille","Dutch",
"23273","Storkvein","Norwegian",
"23273","Storven","Swedish",
"23273","Strahlenlose Kamille","German",
"23273","sugártalan székfű","Hungarian",
"23305","Åkerkösa","Swedish",
"23305","Åkerkvein","Norwegian",
"23305","Camomille sauvage","French",
"23305","Camomille vraie","French",
"23305","Draphavre","Danish",
"23305","Echte Kamille","German",
"23305","Floghavre","Norwegian",
"23305","Flyghavre","Swedish",
"23305","Flyve-Havre","Danish",
"23305","Fransk vårbrodd","Swedish",
"23305","Ginhafrar","Icelandic",
"23305","Heinäkaura","Finnish",
"23305","Hestehavre","Norwegian",
"23305","Hukkakaura","Finnish",
"23305","Kattokattara","Finnish",
"23305","Luoho","Finnish",
"23305","Matricaire Camomille","French",
"23305","Matricaire tronquée","French",
"23305","Pärlhavre","Swedish",
"23305","Scented Mayweed","English",
"23305","Tag-Hejre","Danish",
"23305","Takfaks","Norwegian",
"23305","Taklosta","Swedish",
"23305","Vindaks","Danish",
"23315","Matricaire","French",
"23334","New Zealand Holly","English",
"23337","Akiraho","English",
"23339","Ake-ake","English",
"23347","Ager-Hejre","Danish",
"23347","akantu baltdadzis","Latvian",
"23347","Åkerfaks","Norwegian",
"23347","asais baltdadzis","Latvian",
"23347","Bladfaks","Norwegian",
"23347","Cotton Thistle","English",
"23347","Dygliuotoji kardažolė","Lithuanian",
"23347","Foderlosta","Swedish",
"23347","Gewöhnliche Eselsdistel","German",
"23347","Idänkattara","Finnish",
"23347","ostropes trubil","Czech",
"23347","Pyörtänökattara","Finnish",
"23347","Renlosta","Swedish",
"23347","Sandfax","Icelandic",
"23347","Stakløs Hejre","Danish",
"23347","terav kroonohakas","Estonian",
"23352","Illyrische Eselsdistel","German",
"23359","Krim-Eselsdistel","German",
"23359","Onopordon","French",
"23359","Reticulate Thistle","English",
"23372","Partheniun afil","Hebrew (western characters)",
"23372","פרתניון ","Hebrew (Hebrew characters)",
"23374","White Butterbur","English",
"23377","Åben Hejre","Danish",
"23377","Blød Hejre","Danish",
"23377","Brinklosta","Swedish",
"23377","Finlosta","Swedish",
"23377","Harefaks","Norwegian",
"23377","Japaninkattara","Finnish",
"23377","Kvarnlosta","Swedish",
"23377","Lodnefaks","Norwegian",
"23377","Luddlosta","Swedish",
"23377","Mäkikattara","Finnish",
"23377","Mangeblomstret Hejre","Danish",
"23377","Møllefaks","Norwegian",
"23377","petasite","Portuguese",
"23377","Pétasite des Pyrénées","French",
"23377","Pétasite odorant","French",
"23377","Sirokattara","Finnish",
"23377","Småakset Hejre","Danish",
"23377","Vaihdokaskattara","Finnish",
"23377","Vegfaks","Norwegian",
"23377","Winter Heliotrope","English",
"23389","bastarda tūsklape","Latvian",
"23389","Falsk finlosta","Swedish",
"23389","harilik katkujuur","Estonian",
"23389","Hybrid-hejre","Danish",
"23389","Pla","Lithuanian",
"23389","Råglosta","Swedish",
"23389","Rug-Hejre","Danish",
"23389","Rugfaks","Norwegian",
"23389","Ruiskattara","Finnish",
"23389","Sloklosta","Swedish",
"23389","Spädlosta","Swedish",
"23389","Spinkel hejre","Danish",
"23392","Almindelig Hundegræs","Danish",
"23392","devětsil japonský","Czech",
"23392","Giant Butterbur","English",
"23392","Hundegras","Norwegian",
"23392","Hundgresi","Icelandic",
"23392","Kamäxing","Swedish",
"23392","Kamgras","Norwegian",
"23392","Knägräs","Swedish",
"23392","Knegras","Norwegian",
"23392","Koiranheinä","Finnish",
"23392","Lundäxing","Swedish",
"23392","Otasukapää","Finnish",
"23392","Skoghundegras","Norwegian",
"23392","Vanlig hundäxing","Swedish",
"23398","Blodhirs","Swedish",
"23398","Blodhirse","Danish",
"23398","Blodhirse","Norwegian",
"23398","Fingerhirs","Swedish",
"23398","Fingerhirse","Norwegian",
"23398","Liden Fingeraks","Danish",
"23398","Mose-Bunke","Danish",
"23398","Nauhaverihirssi","Finnish",
"23398","Nurmilauha","Finnish",
"23398","Rikkaverihirssi","Finnish",
"23398","Sølvbunke","Norwegian",
"23398","Tuvtåtel","Swedish",
"23400","aszatfaj","Hungarian",
"23400","tiibohakas","Estonian",
"23403","Almindelig Kvik","Danish",
"23403","Bakke-Svingel","Danish",
"23403","Bristly Oxtongue","English",
"23403","Byfriargras","Norwegian",
"23403","draslevec hadincovitý","Czech",
"23403","Goryczel żmijowcowy","Polish",
"23403","Hanespore","Danish",
"23403","Hårdsvingel","Swedish",
"23403","Hönshirs","Swedish",
"23403","Husapuntur","Icelandic",
"23403","Hønsehirse","Norwegian",
"23403","Jäykkänata","Finnish",
"23403","Juolavehnä","Finnish",
"23403","Kananhirssi","Finnish",
"23403","Kärleksgräs","Swedish",
"23403","Kveke","Norwegian",
"23403","Kvickrot","Swedish",
"23403","Liden Kærlighedsgræs","Danish",
"23403","Matalaröllinurmikka","Finnish",
"23403","Natternkopf-Bitterkraut","German",
"23403","Stivsvingel","Norwegian",
"23403","vándorvirág","Hungarian",
"23403","Wurmlattich","German",
"23403","zalkšpiene","Latvian",
"23414","Ängssvingel","Swedish",
"23414","Eng-Svingel","Danish",
"23414","Engsvingel","Norwegian",
"23414","Finsvingel","Swedish",
"23414","Forskelligbladet Svingel ","Danish",
"23414","Grannsvingel","Norwegian",
"23414","Hapsilampaannata","Finnish",
"23414","Havingull","Icelandic",
"23414","Nurminata","Finnish",
"23414","Rörsvingel","Swedish",
"23414","Skuggsvingel","Swedish",
"23414","Stacheliges Gewöhnliches Bitterkraut","German",
"23414","Strand-Svingel","Danish",
"23418","Picride fausse Épervière","French",
"23418","Picris fausse Épervière","French",
"23420","ékes keserűgyökér alfaja","Hungarian",
"23441","Auksuotoji kudlė","Lithuanian",
"23441","Fox-and-cubs","English",
"23445","Daggsvingel","Swedish",
"23445","Indiangröe","Swedish",
"23445","Jätterödsvingel","Swedish",
"23445","Punanata","Finnish",
"23445","Raudsvingel","Norwegian",
"23445","Rød Svingel","Danish",
"23445","Tunvingull","Icelandic",
"23445","Tuvsvingel","Swedish",
"23445","Vanlig rödsvingel","Swedish",
"23451","Yellow Fox-and-cubs","English",
"23455","Blågrönt mannagräs","Swedish",
"23455","Bogesøtgras","Norwegian",
"23455","Høj Sødgræs","Danish",
"23455","Isosorsimo","Finnish",
"23455","Jättegröe","Swedish",
"23455","Kjempesötgras","Norwegian",
"23455","Kvarngröe","Swedish",
"23455","Møllesøtgras","Norwegian",
"23455","Tandet Sødgræs","Danish",
"23469","Amerikamjølke","Norwegian",
"23469","Amerikanhorsma","Finnish",
"23469","Amerikansk dunört","Swedish",
"23469","Grijs havikskruid","Dutch",
"23469","Kirtlet Dueurt","Danish",
"23469","Pihasyreeni","Finnish",
"23469","Syrén","Danish",
"23469","Syren","Swedish",
"23469","Syrin","Norwegian",
"23469","Tall Mouse-ear-hawkweed","English",
"23469","Vætudúnurt","Icelandic",
"23498","Ahdekaura","Finnish",
"23498","Ängshavre","Swedish",
"23498","Dúnhafrar","Icelandic",
"23498","Eng-Havre","Danish",
"23498","Enghavre","Norwegian",
"23498","Englodnegras","Norwegian",
"23498","Karvamesiheinä","Finnish",
"23498","Loðgresi","Icelandic",
"23498","Luddtåtel","Swedish",
"23498","Strimgröe","Swedish",
"23500","Egernhale-Byg","Danish",
"23500","Ekorrkorn","Swedish",
"23500","Gold Byg","Danish",
"23500","Hiirenohra","Finnish",
"23500","Krattlodnegras ","Norwegian",
"23500","Lentåtel","Swedish",
"23500","Musebygg","Norwegian",
"23500","Partaohra","Finnish",
"23500","Pehmytmesiheinä ","Finnish",
"23500","Silkebygg","Norwegian",
"23500","Vildkorn","Swedish",
"23508","Chardon","French",
"23516","harilik kirbuvaak","Estonian",
"23516","Pulicaire commune","French",
"23524","kosatka hvězdovitá","Czech",
"23524","Speise-Sternlattich","German",
"23529","Rudbeckia","French",
"23530","Leucht-Sonnenhut","German",
"23533","Black-eyed-Susan","English",
"23533","borzas kúpvirág","Hungarian",
"23533","Dansk Kambunke","Danish",
"23533","Fin tofsäxing","Swedish",
"23533","Grön tofsäxing","Swedish",
"23533","Hentotoppo","Finnish",
"23533","Kanadaråg","Swedish",
"23533","karvane päevakübar","Estonian",
"23533","Plaukuotoji rudbekija","Lithuanian",
"23533","Rauer Sonnenhut","German",
"23533","Röyhötoppo","Finnish",
"23533","Rudbeckia","Italian",
"23533","Rudbeckia hérissé","French",
"23533","Rudbeckia owłosiona","Polish",
"23533","Rudbeckie hérissée","French",
"23533","Spinkel Kambunke","Danish",
"23533","Stor tofsäxing","Swedish",
"23533","třapatka srstnatá","Czech",
"23539","Almindelig Rajgræs","Danish",
"23539","Coneflower","English",
"23539","Cutleaf coneflower","English",
"23539","Engelskt rajgräs","Swedish",
"23539","Englanninraiheinä","Finnish",
"23539","Italianraiheinä","Finnish",
"23539","Italiensk raigras","Norwegian",
"23539","Italiensk Rajgræs","Danish",
"23539","Italienskt rajgräs","Swedish",
"23539","lõhislehine päevakübar","Estonian",
"23539","magas kúpvirág","Hungarian",
"23539","Plunksnalapė rudbekija","Lithuanian",
"23539","Raigras","Norwegian",
"23539","Rörflen","Swedish",
"23539","Rudbeckia","French",
"23539","Rudbeckia comune","Italian",
"23539","Rudbeckia naga","Polish",
"23539","Rudbeckie découpée","French",
"23539","Rudbeckie laciniée","French",
"23539","Ruokohelpi","Finnish",
"23539","Rørgræs","Danish",
"23539","Sandbrodd","Swedish",
"23539","Schlitzblatt-Sonnenhut","German",
"23539","Schlitzblättriger Sonnenhut","German",
"23539","Slipbladige rudbeckia","Dutch",
"23539","Strandrøyr","Norwegian",
"23539","Tall cone flower","English",
"23539","třapatka dřípatá","Czech",
"23539","Túnrúggresi","Icelandic",
"23544","Dreilappen-Sonnenhut","German",
"23546","abrótano-fêmea","Portuguese",
"23546","gurada-roupa","Portuguese",
"23546","Lavender-cotton","English",
"23546","pequeno-limonete","Portuguese",
"23546","szürke cipruska","Hungarian",
"23557","Husarenknöpfchen","German",
"23559","kamolain","Latvian",
"23559","Kar","Lithuanian",
"23561","Dwarf Marigold","English",
"23561","kruženka cizí","Czech",
"23561","törpebüdöskefaj*","Hungarian",
"23571","Scolyme à grandes fleurs","French",
"23572","Golden Thistle","English",
"23572","Spanische Goldmilchdistel","German",
"23603","Senecione","Italian",
"23603","Séneçon anguleux","French",
"23606","Enårig Rapgræs ","Danish",
"23606","Eng-Rottehale","Danish",
"23606","Flentimotej","Swedish",
"23606","Glat Rottehale","Danish",
"23606","Helpitähkiö","Finnish",
"23606","Knölgröe","Swedish",
"23606","Kylänurmikka ","Finnish",
"23606","Laukrapp ","Norwegian",
"23606","Nurmitähkiö","Finnish",
"23606","Sipulinurmikka","Finnish",
"23606","Smaltimotei","Norwegian",
"23606","Timotei","Norwegian",
"23606","Timotej","Swedish",
"23606","Tunrapp","Norwegian",
"23606","Túnskollapuntur","Icelandic",
"23606","Varpasveifgras ","Icelandic",
"23606","Vitgröe","Swedish",
"23608","cenicera marítima","Spanish",
"23608","cenicienta","Spanish",
"23608","cenizo","Spanish",
"23608","cineraria","Spanish",
"23608","donzell de mar","Spanish",
"23608","senécio","Portuguese",
"23608","Silver Ragwort","English",
"23608","tengerparti aggófű","Hungarian",
"23627","Séneçon","French",
"23628","Golden Ragwort","English",
"23633","York Groundsel","English",
"23634","não-me-deixes","Portuguese",
"23640","Almindelig Rapgræs","Danish",
"23640","Hasveifgras","Icelandic",
"23640","Juurtonurmikka","Finnish",
"23640","Karheanurmikka","Finnish",
"23640","Kärrgröe","Swedish",
"23640","Markrapp","Norwegian",
"23640","Parkgröe","Swedish",
"23640","Puistonurmikka","Finnish",
"23640","Stor berggröe","Swedish",
"23640","Sudetisk Rapgræs","Danish",
"23640","Sudetisk Rapgræs","Norwegian",
"23640","Trampgröe","Swedish",
"23640","Vegrapp","Norwegian",
"23642","Almindelig Jakobsstige","Danish",
"23642","Alpeslirekne","Norwegian",
"23642","Alpslide","Swedish",
"23642","Blågull","Swedish",
"23642","Broad-leaved Ragwort","English",
"23642","Fjellflokk ","Norwegian",
"23642","Hiirenhäntänata","Finnish",
"23642","Lehtosinilatva","Finnish",
"23642","Mossflox","Swedish",
"23642","Musesvingel","Norwegian",
"23642","Råttsvingel","Swedish",
"23642","Stor Væselhale","Danish",
"23650","Woad-leaved Ragwort","English",
"23656","Cineraria","English",
"23664","Bezemkruiskruid","Dutch",
"23664","Narrow-leaved ragwort","English",
"23664","Schmalblatt-Greiskraut","German",
"23664","Schmalblättriges Greiskraut","German",
"23664","senecio","Spanish",
"23664","senecio del Cabo","Spanish",
"23664","Senecio sudafricano","Italian",
"23664","Senecione sudafricano","Italian",
"23664","Séneçon sud-africain","French",
"23664","star","Czech",
"23664","Starzec nierównozębny","Polish",
"23664","Südafrikanisches Greiskraut","German",
"23664","Suedafrikanisches Greiskraut","German",
"23664","vesszős aggófű","Hungarian",
"23670","Almindelig Rug","Danish",
"23670","Älväxing","Swedish",
"23670","Ängsgröe","Swedish",
"23670","Eng-Rapgræs ","Danish",
"23670","Engrapp","Norwegian",
"23670","Grått saltgräs","Swedish",
"23670","Kujasorsimo","Finnish",
"23670","Lupikka ","Finnish",
"23670","Niittynurmikka","Finnish",
"23670","Råg","Swedish",
"23670","Rug","Norwegian",
"23670","Ruis","Finnish",
"23670","Svenskegras","Norwegian",
"23670","Tunsaltgräs","Norwegian",
"23670","Udspærret Annelgræs","Danish",
"23676","erva-de-são-tiago","Portuguese",
"23676","German-ivy","English",
"23676","hiedra alemana","Spanish",
"23676","hiedra de jardín","Spanish",
"23676","Lierre d'Allemagne","French",
"23676","mikania","Spanish",
"23676","Senecione","Italian",
"23676","tupinambo","Spanish",
"23684","Monro's Ragwort","English",
"23688","Almindelig vadegræs","Danish",
"23688","engelskt marsktgräs","Swedish",
"23688","Grøn busthirse","Norwegian",
"23688","Grøn Skærmaks","Danish",
"23688","Gullhavre","Norwegian",
"23688","Gullhavre","Swedish",
"23688","Kavelhirs","Swedish",
"23688","Keltakaura","Danish",
"23688","Keltakaura","Finnish",
"23688","Viherpantaheinä","Finnish",
"23688","Wood Ragwort","English",
"23701","Séneçon","French",
"23703","Séneçon","French",
"23704","Shoddy Ragwort","English",
"23707","Klebriges Greiskraut","German",
"23707","Klebriges Kreuzkraut","German",
"23707","Séneçon des rochers","French",
"23707","star","Czech",
"23707","szirti aggófű","Hungarian",
"23711","Séneçon","French",
"23713","Åkerbinda","Swedish",
"23713","Japanintatar","Finnish",
"23713","Japansk Pileurt","Danish",
"23713","Kiertotatar","Finnish",
"23713","Konnantatar","Finnish",
"23713","Ormrot","Norwegian",
"23713","Oxford Ragwort","English",
"23713","Parkslide","Swedish",
"23713","Parkslirekne","Norwegian",
"23713","Röyhytatar","Finnish",
"23713","Séneçon luisant","French",
"23713","Slangeurt","Danish",
"23713","Snerle-Pileurt","Danish",
"23713","Stor ormrot","Swedish",
"23713","Vindeslirekne","Norwegian",
"23713","Vippslide","Swedish",
"23718","Bidende Pileurt","Danish",
"23718","Bitterpilört","Swedish",
"23718","Eastern Groundsel","English",
"23718","Frühlings-Greiskraut","German",
"23718","Hybridslide","Swedish",
"23718","Jätteslide","Swedish",
"23718","Jättitatar","Finnish",
"23718","Katkeratatar","Finnish",
"23718","kevad-ristirohi","Estonian",
"23718","Kjempeslirekne","Norwegian",
"23718","Kæmpe-Pileurt","Danish",
"23718","nd-Pileurt","Danish",
"23718","Oostelijk kruiskruid","Dutch",
"23718","pavasara krustaine","Latvian",
"23718","Pavasarinė žilė","Lithuanian",
"23718","Séneçon de printemps","French",
"23718","star","Czech",
"23718","Starzec wiosenny","Polish",
"23718","tavaszi aggófű","Hungarian",
"23718","Vass-slirekne","Norwegian",
"23718","Vasspepar","Norwegian",
"23718","Vattenpilört","Swedish",
"23718","Vesitatar","Finnish",
"23725","Åkerpilört","Swedish",
"23725","Almindelig Pileurt","Danish",
"23725","Bärgartrampört","Swedish",
"23725","Blóðrfi","Icelandic",
"23725","Fersken-Pileurt","Danish",
"23725","Hanhentatar","Finnish",
